date,S1_V1,S1_V2,S1_V3,S2_V1,S2_V2,S2_V3
2020-07-01,0.5817489552660386,0.07720073788716049,-0.640838747534321,0.47538662903643003,-0.36061040214283135,0.38662527367744665
2020-08-01,-4.628563823126507,-5.035139203647316,-5.355973826266275,-2.3561004923529545,-2.66404416853669,-1.947183222211767
2020-09-01,0.4038261732960973,-0.15076671181426607,-0.336387058967662,0.41278284313590824,-0.7258933951136288,-1.0726855165783291
2020-10-01,0.2710725789666221,-0.10168802546701503,0.5774140580319733,0.06509198033769759,0.6840321140234272,1.262478460738988
2020-11-01,2.162634482134814,1.0902620629322375,0.8548453650001082,0.02143383723572928,0.07664137423642181,-0.1683657768100431
2020-12-01,-0.10536632974884569,0.33910113216387544,0.4568738513834475,-0.18916023352428313,-0.47854544190554643,0.12849621735322922
2021-01-01,-0.3890611557118037,-0.5239325931955399,0.03164915191020028,-1.9362758330274032,-1.4206652368776198,-1.519040661847839
2021-02-01,-0.8119394249029512,-0.9292769638848939,0.08168537984964508,-2.237930952071827,-4.119792275468472,-2.663976289917201
2021-03-01,0.5772787768882889,0.3364576951816829,-0.352586872979509,-0.07437175675868807,-0.1131135909118588,0.02564002482725359
2021-04-01,-0.22183965211569381,-0.22778965183258895,0.33145496460000806,-1.0261580485851487,-0.07385671039429131,1.140523981120114
2021-05-01,0.164055660156052,0.43761788929867607,0.053016203151189295,1.1240721552262773,-0.07908343286247804,1.5121939329646263
2021-06-01,0.4225008375605283,0.2573858731524328,0.5367630533869117,0.268235457818009,-0.4676786114635897,-0.5124925142270447
2021-07-01,0.44364902172631954,0.11782595189617019,0.4642433386122522,0.22074061413723983,0.48652143985763235,0.29031827666680077
2021-08-01,0.020993588707901356,0.42760177671751337,0.16673325478613524,1.0948101930724923,0.5180072418089762,1.2432697359494451
2021-09-01,0.07200236704171692,0.9006297698988108,0.8366811080324903,-0.32376408426740955,-0.8002973556934871,0.003286055467407234
2021-10-01,-0.7066931922792494,-0.03784306030741669,-0.38995670182162034,-0.24121512942942053,-1.0868789052541878,-0.027507557979869562
2021-11-01,2.2509482347912453,1.089142212929443,0.41145538325164305,0.3143533907483669,-0.6840602423174911,-1.0157431853353147
2021-12-01,1.1762323609171381,0.6054325001401479,1.0347093238493958,0.9979273370486788,0.8711259169391761,0.876176571391508
2022-01-01,0.47836971489187646,0.7439326441928238,0.002041921316595821,1.5650607606454412,1.7378342751067342,0.8582756697945066
2022-02-01,0.37830662506712054,0.710544986504801,1.102936653514449,0.7214180625020122,2.7468488649221516,3.332026086162602
2022-03-01,0.5132291462981373,0.293812584876809,-0.3244595824890123,0.3053200166878573,-0.7713438969587546,1.027524560346519
2022-04-01,-0.9366661030563044,-0.9737006167410175,-0.9049437358415829,-0.9013895608133807,-1.085727388948506,-1.4444588557779618
2022-05-01,0.43623617269854603,0.5833419772115095,0.5229899055117375,0.09141994307864482,-0.15506979070373453,1.8858194027402853
2022-06-01,-0.2054668256052899,-0.9125283130102162,-1.250492048682747,-0.5383958616786154,-0.21891198898674358,-1.4856983479346653
2022-07-01,1.0115973299452796,1.2234366438389332,1.2337595908669376,1.2105763539549896,1.6951273945340795,3.0150234275565744
2022-08-01,1.0871322428667054,1.373417015548923,1.540338008614533,2.086152067076345,1.5949835080126749,1.9135386663618905
2022-09-01,1.2136669712121542,1.1364417435234775,1.8524604883751756,0.8616388589144414,1.848836302673144,1.5192202694707921
2022-10-01,0.5328118476787583,0.622294490377905,0.3956595432860868,1.2870162612188112,1.1176526320066997,0.010493534784790204
2022-11-01,1.1828124640192508,0.6260226755641991,0.6856063797493065,0.7642789969379711,1.1275350852925408,1.3649853854831604
2022-12-01,0.6955604174094996,0.8766625478709067,0.9279062446665676,-0.2179811478256676,0.061164732560509555,0.679740760031554
2023-01-01,1.8361077450633476,2.985613752506347,2.306766775766855,0.3898110754582065,0.7066390891584509,1.1275171679321327
2023-02-01,0.36879581650886645,0.07203396278521063,0.14664273081724133,0.6213932573813815,-0.707327574041353,-1.4094503961336822
2023-03-01,1.2948458056274583,1.3432135901812075,0.8750954494567905,1.2717923664705226,2.5726062405837213,0.46365809781518463
2023-04-01,0.9113334292083214,0.990337613040843,0.9431997207406779,1.1479829309468887,1.3859341380762638,0.4180719831447994
2023-05-01,0.16252190101499184,0.39316349599411804,0.6632547436524814,0.3764347224635541,-1.1896607036772857,-1.091123678734735
2023-06-01,0.240623025620745,0.47991369640372955,0.5916199907715994,1.0752815451890891,0.7100361361493307,0.46632075598091244
2023-07-01,0.810879621571885,1.7006349184291074,1.511786913875756,0.8265263970411855,0.8747401160077,1.5066062570459042
2023-08-01,0.6542162386222454,0.6726078848216104,0.38253352900884197,-0.5455205780291783,-0.3892873620451473,-0.6422019295521655
2023-09-01,0.37077703205155554,0.6161973768961289,1.3325665409076026,0.33378536562501404,1.0532793569001397,2.9202071884459633
2023-10-01,0.1527746228159817,0.032894529203863446,0.33853546203949936,0.015140631814623018,-0.38871430200756574,-0.08517916505856192
2023-11-01,0.8075278312267806,0.9390904052936165,0.8725624160125515,0.4354614540164108,0.24858806089366828,1.0286397402803258
2023-12-01,0.8692636530037408,0.8442474477968283,0.40871036999809257,0.4000073042568102,-0.06823530452497772,-0.05662107599341068
2024-01-01,1.7877388065138278,1.6438156676139428,1.4201784707524308,0.8363266386385113,1.5343784323175476,0.8758472498120008
2024-02-01,0.6934746975257935,0.2458790948513834,0.36134840260454226,0.2893261439443969,0.43307585442332247,0.29100161688557846
2024-03-01,0.6395509304252887,0.24191149470498563,-0.1268668134330912,0.8926088275121781,0.6776301693277761,1.0681364485963303
2024-04-01,-0.06898434036820379,0.09965124189700905,-0.37783750044363873,-0.06945514212756827,0.3665566105418907,-0.8449868442382615
2024-05-01,0.3374788403335717,-0.013573231958569132,0.31887084249806463,-0.026134724125664317,0.28263923184115775,0.8664437363135152
2024-06-01,0.39458044088045285,0.3748200582108311,0.4866449471743445,-0.06331218435654704,1.2773869414388292,0.7392426279308077
2024-07-01,-0.2825470599772347,-0.21519740185693018,0.5484536596398737,0.6871637731446426,0.33161496684836106,0.8489091656796799
2024-08-01,0.5488756461582567,0.833112000938867,0.7536436165649587,0.4334091096955459,0.5029905912986562,0.6043891992808819
2024-09-01,0.3327508136960998,-0.14309629620382666,0.2630716839723546,-0.720064524229665,-1.4546553691793713,0.4771087765973103
2024-10-01,2.600482454655318,1.4210004967630885,0.9695937591033932,-0.7839603131978584,-0.15899939548474315,0.1126864127578594
2024-11-01,0.3934382898194767,0.8004640565166892,1.0976254246499926,0.9733159338824772,1.1370101960936994,0.6177107661203137
2024-12-01,0.7936364861944447,1.4051894427094656,1.4827237690024941,0.1014625800311821,0.4820463101090601,1.2204130786547527
2025-01-01,2.2222130422819912,1.7597511038457962,1.9365765294926245,1.4264932777235688,1.425404704756051,1.921551825078971
2025-02-01,-3.128065821056904,-3.1282112361189793,-2.5795191751601405,-2.848267658914267,-1.9798489860841368,-2.0866533351123597
2025-03-01,-0.6634831017494094,-0.44448253171571583,-1.149655047837296,-0.4422268921015215,-0.7076783136827847,-0.21293195720059668
