Company Name,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03
C I E Automotive India Ltd.,-4.543524,9.266228,7.663989,0.633513,4.841602,0.376382,0.35793,0.597742,0.54425,-3.696413,0.576784,2.002828,-1.8351,1.99028,7.132867,-1.986507,3.04878,0.255152,-0.764856,1.602109,-1.5101,1.998697,-3.922165,5.033467,-0.949525,10.206186,0.225352,1.939058,-0.755245,1.884789,0.125849,6.838535,0.547196,0.104657,-3.004604,2.360308,8.178603,2.324598,4.973089,-0.536353,1.240538,3.477322,0.643475,-1.938062,-0.424301,-1.644444,0.483295,2.35939,0.847629,-0.555213,4.890972,-0.73246,0.973468,0.151257,0.018861,0.387973,3.088648,2.257924,-0.17138,0.277956,-0.393787,-0.426396,-0.021631,2.286368,0.882353,-1.766784,-1.631854,0.032884,-1.051051,-0.172414,-3.770848,4.961832,4.972376,4.991587,-3.852459,3.235014,-8.926081,-2.67148,0.953778,1.296648,0.938967,-1.817081,-0.248413,-1.012891,-0.899855,4.274611,3.102625,-1.499909,7.73703,2.25157,-1.698671,2.50589,1.627251,0.709388,0.803525,1.237113,0.090498,1.51081,0.301205,4.522516,0.072648,1.322314,1.74458,-0.888502,1.609331,2.532468,1.483431,2.036067,-1.966568,-1.709032,-0.683942,7.676874,1.505,-0.661225,-2.706417,-0.271285,-0.905263,1.547955,-2.810537,1.931354,1.029124,-1.534338,-1.801647,-1.777815,-0.41759,2.406761,0.873096,0.80806,2.359209,-0.27912,-3.477926,-1.727755
C L C Industries Ltd.,-2.5,0,4,-1.980198,2.325581,-1.818182,2.830189,-6.862745,6.521739,0,-4.545455,0,-1.265823,-5.952381,1.818182,-1.923077,0,7.692308,3.030303,5.405405,-3.896104,1.234568,-1.960784,-4.918033,1.587302,-1.694915,-4.878049,-2.12766,-1.086957,4.580153,-0.699301,-0.990099,-4.587156,1.25,4.166667,4.477612,3.947368,1.5625,-5.063291,1.086957,-2.597403,0,2.531646,-3.960396,4.310345,-3.90625,4.545455,2.298851,2.631579,0,6.666667,-1.666667,3.703704,-3.703704,4.347826,2.173913,0,3.571429,4.347826,0,-2.702703,-3.225806,0,11.111111,25,0,0,0,16.666667,0,0,0,16.666667,-12.5,5.263158,0,0,10,0,0,0,4.545455,-5.882353,0,0,0,0,3.125,-3.571429,-4.166667,4.166667,4.761905,3.797468,-4.347826,4.347826,-4.081633,-3.278689,2.083333,4.545455,-2.702703,2.564103,-4.347826,-2.631579,2.941176,-2.702703,-3.125,-5.263158,0,3.703704,0,-3.571429,1.960784,-2.12766,2.5,2,-1.886792,2.173913,1.818182,1.818182,1.818182,1.818182,1.818182,1.818182,1.818182,1.818182,1.818182,1.818182,1.818182,1.818182,1.818182,1.818182,1.818182
California Software Co. Ltd.,-4.310345,4.310345,4.635762,4.697987,-3.508772,4.901961,4.040404,1.176471,3.26087,-9.774436,-18.125,-7.94702,-4.724409,-4.958678,4.545455,-0.917431,4.950495,4.6875,4.700855,4.945055,4.977376,2.094241,0,-2.985075,2.01005,-4.166667,1.408451,0,1.265823,4.43038,-3.816794,-3.636364,4.237288,-3.04878,4.794521,-4.938272,-4.081633,4.487179,-4.375,-4.724409,4.72973,4.822335,4.849498,-4.976852,-4.953076,4.918033,0.588235,-1.853998,4.986523,-1.903367,-2.572899,4.878049,4.890605,-4.938272,3.343023,3.17965,-5,1.298701,-1.657459,-4.862579,0.886918,-0.258398,-0.3861,1.142857,-9.688581,-0.425532,4.857143,-0.931677,2.325581,2.197802,1.550388,1.973684,-4.545455,0,0.510204,0.625,-4.745763,1.910828,-2.030457,3.977273,3.940887,-1.612903,-0.552486,3.680982,0,4.123711,-4.878049,4.929577,-4.822335,4.857621,5,1.953819,0.730689,-3.110048,-4.89418,3.941606,3.054662,-4.942966,0.973236,0.943396,4.275534,-1.028278,3.386005,0.952381,0.245098,-0.275482,-1.74216,-2.941176,2.089552,-4.181185,-0.340136,0.694444,0.35461,1.766784,2.702703,0,-1.886792,4.851752,0.815217,-2.090592,-1.186944,-3.559871,-0.353149,0.472255,0.093502,-1.820604,3.45759,2.96496,0.553506,-2.039275,-4.863481,0
Cambridge Technology Enterprises Ltd.,-2.777778,5,-4.545455,-4.6875,-9.42029,0,-4.379562,-0.826446,4.72973,-2.419355,-4.744526,4.733728,4.849885,0.961538,4.942966,4.985889,4.937163,4.975845,-1.978998,1.956746,1.680084,1.993592,-1.961746,1.332187,-1.401869,1.967593,1.966455,1.985371,-1.987768,-1.966527,1.993068,-0.100959,-1.68204,-0.879121,-0.961025,-1.79799,-0.451722,1.123596,1.381215,-1.211735,1.782304,-0.671141,-0.796524,1.23119,1.939237,-1.961916,1.933702,-1.391036,-0.461184,1.957295,1.915709,-0.980392,-0.761905,-3.288201,3.775744,-2.072539,-2.790698,6.761566,1.168224,-0.897868,0.615764,-4.596413,1.622419,-0.677966,0.350263,-1.362862,-2.730375,-3.598485,19.81352,-0.976562,-10,4.104478,4.878049,2.912621,5,2.970297,-4.99002,-0.618557,-2.49584,-1.359517,4.977376,4.887218,4.16,-4.841713,4.784689,-4.252401,4.978038,4.985337,-2.982107,4.596704,-5.766063,-0.455373,-0.420673,-4.991492,-0.557325,0.483481,-2.590674,0.179695,-2.133581,0.358423,0.130293,-0.58651,-2.37037,-0.079428,1.22807,-0.3367,0.960615,-4.875717,1.435407,8.412017,-2.751032,-3.895004,-0.875657,4.700855,19.967532,-1.726519,-1.056106,-2.220888,0.642928,-3.358425,4.901961,-1.98915,-0.963421,-2.299042,0.595456,1.98837,2.598653,4.998835,-2.405275,2.162548,-5.011969,-4.845447
Cantabil Retail India Ltd.,-19.915254,-2.961276,1.470588,2.380952,3.730018,-3.287197,3.68932,-1.242236,2.777778,3.532009,0.1,-6,-3.246753,-6.354749,0.519481,0,0.256849,3.001876,1.941748,0.335008,-0.493421,2.486987,-0.660793,3.409091,-2.614796,-4.533844,-1.111111,-0.402414,-0.424929,3.279939,-1.888065,2.892885,-0.549882,-0.925212,3.848895,4.442925,1.653944,-0.226415,-0.51207,1.694915,-0.150716,-1.232777,0.41958,-1.911524,-1.724138,-3.026428,0.332963,-0.639114,-3.185185,1.08,3.94442,0.65189,0,-8.03488,7.246377,0.190331,-1.396431,5.058224,-2.319642,-1.235415,-7.538076,-0.987476,-0.742881,-0.778297,-1.617614,1.942832,-1.421801,1.194574,0.517488,-1.730999,-6.4323,-1.516634,-0.18572,-1.041436,-2.289688,1.190066,-2.678283,-0.27671,-0.137384,4.093478,-1.603517,0.324544,-2.258437,-2.033942,-0.269143,2.587339,-1.993592,-1.441309,-0.873908,-0.620118,2.608696,-0.930016,4.995109,0.991341,-2.997023,2.97456,1.838827,0.448491,1.900328,2.592792,4.07468,-0.273101,-1.838493,-1.103454,-0.475396,1.813956,3.022698,1.477682,3.225313,1.364626,-0.396059,-3.225479,-1.031425,-0.944526,-1.748639,0.426065,2.68485,0.976485,2.792469,-2.361468,0.164242,-0.840532,3.516813,-1.314639,-0.240433,0.273995,0.88042,0.627413,0.703932,2.029454,-2.514079,-0.513863
Carborundum Universal Ltd.,-1.02764,0.151883,2.675386,2.190876,0.351636,-1.069386,-1.029601,0.817041,2.905639,1.965812,0,2.64436,0.13885,-1.466993,3.509852,1.827749,-0.322203,-0.900342,-0.284091,1.027984,0,1.590106,0.029595,-0.113863,0.935065,0.827185,0.083717,2.179128,1.18103,3.22336,0.798297,2.596154,1.787916,-0.701071,-0.07814,1.378468,0.360021,-0.033256,0.977957,-2.891911,0.383577,0.315706,4.467255,-0.249344,-1.389435,-3.163812,-1.591998,-1.362862,3.725598,-0.442667,-0.875821,0.283784,0.405844,0.143043,-0.220355,0.792988,-0.879397,-0.625622,3.448755,5.637791,-2.794654,0.146257,-0.055968,3.792886,0.230537,0.484869,2.41137,3.548896,0.046838,-1.766004,-3.743711,3.738318,1.467553,0.157551,1.126249,2.754193,-1.642036,3.220242,5.985456,3.567164,0.197677,-3.821884,0.385642,4.075171,4.591447,-0.581347,1.685676,1.993028,3.562516,2.028969,-0.797825,2.610835,4.542066,3.23185,-7.491089,1.877275,-1.280896,1.736798,-3.571188,0.72268,2.977607,5.403022,-1.548042,1.765267,0.910873,0.761224,1.167838,2.171547,1.848263,-0.151936,0.765478,-1.215632,-0.603595,-1.021738,-0.385652,3.114846,1.499613,1.233179,1.288245,1.602115,-1.513001,0.185482,-1.701351,-0.017451,0.786569,-0.086684,-2.623402,2.616126,1.757385,1.444691,-1.649716,5.235032
Care Ratings Ltd.,-2.862077,-1.102151,1.65621,3.510056,0.752,-0.582627,-0.531776,-0.585241,3.633375,-0.366672,-0.570852,1.98518,0.331851,6.668284,-0.148841,-0.978174,-2.043673,0.901063,-3.177264,-2.410002,-2.524243,-1.713775,4.629943,0.91585,-2.181801,-0.185687,0.530812,6.248434,2.11731,4.65903,1.567005,-1.360374,-0.373974,-2.025361,1.675042,4.490879,1.172588,3.377964,0.369339,-0.479602,-2.418877,3.175985,0.0499,0.207537,-0.026262,-0.649611,0.036584,-1.683748,0.43768,-0.207844,-0.055784,-1.658133,0.605402,-2.904479,-0.68889,-0.244524,0.807111,-1.506413,-0.150735,-0.33236,0.219119,-0.092659,0.095562,1.376393,0.947556,-3.597657,-1.356877,-0.240284,17.96363,-0.787402,-4.320305,12.957212,-1.364183,7.09437,1.04794,-1.568309,-3.172297,-0.724535,-0.5996,9.611184,-0.895129,0.165529,-2.074339,-1.11873,0.724055,2.129694,-1.661568,0.421795,-1.13852,-1.861115,0.830577,0.247012,3.234142,-5.680046,0.51474,0.403226,-3.623796,1.786483,0.071514,0.710243,0.049539,0.307387,0.585636,-0.009103,2.171717,0.732872,3.934946,2.080356,-1.481253,-1.831955,1.473775,1.603053,0.952554,1.846797,0.735823,-0.624627,-0.988451,-0.130782,-1.976101,-1.513285,-0.685387,-1.242479,1.214054,-2.216737,-1.149191,-0.128408,-0.337665,1.794038,5.032165,-7.367475,-2.802929,0.682749
Castrol India Ltd.,0.645819,0.80507,-0.245776,1.602419,0.922855,-0.290326,0.376533,3.881184,1.670886,-1.290457,0.994917,1.947912,-1.500667,2.227171,1.320093,-2.063809,-2.69109,1.665518,0.816549,1.328599,-0.529637,0.755396,-1.023707,-1.952306,1.785026,-0.358756,0.171799,1.479527,4.769159,4.09863,-0.17452,1.443325,0.807733,-1.912138,-2.057514,0.780795,0.137174,0.438077,0.973054,-0.484352,-0.29491,-0.751461,-0.435703,-0.633934,0.051787,0.678794,0.273088,1.135242,-0.535988,-1.242415,-0.90799,1.366279,0.538145,-2.922188,1.501706,-3.36,-0.395127,-2.758198,0.716379,1.001517,-0.909091,-0.067889,-2.465048,-2.687525,0.986436,2.756798,-0.750163,-1.089248,0.038685,3.964588,-1.145553,4.245283,1.20952,1.448639,2.236682,-1.944685,-2.042484,-0.455166,-0.653595,-0.039857,-0.404694,1.826847,1.130604,0.400641,-0.671406,-0.259933,-0.521376,-1.669627,0.676183,0.537827,-1.144902,3.773585,0.697007,-0.716561,0.511866,0.95,0.933707,0.184332,0.878906,0.264317,0.396301,1.212393,-0.12053,2.135922,-0.805477,-0.464527,-1.964972,-0.269663,1.481795,-1.23131,-0.943009,-1.797829,0.87108,1.427526,-2.191092,-1.179836,-0.111142,2.661795,5.73313,-2.002635,-0.565771,3.888149,-0.884387,-3.337144,-0.544703,0.634596,-1.572445,1.041981,2.401577,1.40056,-2.673136,-2.876011
Ceat Ltd.,-5.172624,-0.703482,4.303044,1.349122,-0.161496,7.937801,-2.188999,0.397812,1.074827,1.372573,-0.709126,4.637097,2.193747,2.895574,3.939727,3.564356,-0.290724,1.665411,-1.717479,0.795873,0.228789,2.48992,1.837327,2.306642,-6.390593,-0.75188,-1.375581,-2.046949,-1.635373,7.863707,0.098818,5.126416,0.575036,-1.045768,0.867225,0.841072,-1.092205,0.624645,-0.261155,1.347047,2.654068,1.305761,-1.149969,-1.816081,0.226053,-1.040761,1.810731,-0.406625,1.958522,-1.286605,0.660053,0.032484,-1.257078,-2.765232,1.482039,0.81745,0.465259,-0.004604,-0.256164,2.714849,-2.5878,-1.739959,-0.938489,-1.877962,-0.482615,-2.381559,4.322647,0.069061,-0.432966,0.425043,0.834362,14.878667,2.368069,4.970192,-0.174672,1.702949,-6.320337,0.427157,-1.977312,2.36217,0.881941,-4.552091,-3.777912,0.532842,1.557062,0.208452,0.666346,1.861792,-0.71079,-0.06427,-1.446069,0.711866,1.224439,0.689687,0.349201,-0.219439,-3.143165,-1.390712,-0.19334,1.640864,0.252343,3.444649,1.300792,-2.43795,0.326787,4.199371,-3.187209,0.732639,10.967006,0.660523,-0.307131,1.528191,-0.265592,-0.829517,0.273438,0.014288,1.771674,0.054737,1.284052,0.201718,1.924221,0.276396,8.574452,-1.263197,-1.303398,-2.936697,-0.856845,3.542056,-0.088093,-1.577977,-1.818252,1.408699
Celebrity Fashions Ltd.,-3.731343,-4.545455,4.633205,-4.577465,4.761905,4.901961,1.470588,-5,-0.364964,1.167315,-1.712329,1.339286,1.498127,-3.731343,-2.592593,1.459854,2.916667,4.587156,0.358423,3.422053,-3.703704,2,-8.80829,-0.549451,-4.444444,20,-0.497512,-3.870968,-1.687764,0.471698,1.838235,-1.449275,1.724138,-4.72103,-1.860465,2.597403,-0.955414,0.638978,1.779359,-6.802721,1.146132,-2.28013,0.680272,-0.31746,-0.645161,-1.675978,-0.793651,-3.030303,2.614379,-2.24359,2.066116,1.886792,0.442478,-4.83871,-1.092896,-1.081081,0,0.546448,-1.785714,1.190476,-1.734104,0.662252,0.757576,-6.338028,-3.496503,-0.735294,4.166667,-2.586207,-0.70922,-0.819672,-6.862745,4.109589,2.020202,-1.234568,-2.857143,-4.545455,-5,-4.255319,-2.150538,-1.041667,0,2.752294,4.444444,-3.448276,0,4.444444,5,5,-0.520833,-2.173913,-0.510204,2.185792,4.829545,0.294985,4.676259,-1.503759,-5.357143,3.125,0,3.137255,8,1.030928,-2.625821,-0.47619,-0.828729,1.186944,4.059041,3.187251,4.561404,0,-0.359712,-0.775194,3.100775,6.997085,-0.75,-0.554017,-0.581395,4.810127,-2.040816,-2.542373,4.987531,-0.277778,-1.416579,-2.119129,-0.586166,-1.540284,-2.708058,0.476839,1.742377,0.898204,-5.8873,-9.090909
Cemindia Projects Ltd.,-2.8454,9.991039,4.999214,-0.522158,4.99264,-1.609612,3.193892,-0.01111,-0.040572,-2.433475,-0.595465,-3.158851,0.548341,1.052306,0.638167,-0.88027,1.402439,3.984576,-2.652771,0.501756,-2.885042,-3.152279,2.15664,0.506213,0.40783,1.27907,2.387268,0.408441,1.304195,0.786276,0.470272,1.189227,1.496599,-1.225115,-0.623564,-0.580383,1.707577,2.694699,1.646707,0,-0.706171,4.824427,4.82659,-1.826809,-0.456725,-0.145879,-0.442233,-0.788644,0.691937,-0.85335,-0.079239,0.875857,2.579219,-2.750411,0.648789,-0.335731,-0.574459,0.517464,0,1.817479,-0.563607,-2.57384,0.808754,5.495251,-0.071994,0.300601,4.918033,2.53365,4.924242,3.127642,-4.297225,5.496454,1.349528,1.007194,-4.624277,-3.620873,-7.989691,1.992032,-1.010101,1.171171,0.301205,-1.722788,-3.011292,-1.766562,-0.693481,1.305158,-2.270012,0.058377,-1.137081,-0.131062,1.248439,1.103448,3.865979,1.011463,-2.074074,-2.094647,-2.222222,1.68492,-1.54321,-1.272727,1.575931,1.380846,0.373599,-2.660663,0.379267,4.873387,2.260778,0.626808,6.365591,5.69395,-1.71635,1.036552,2.282353,0.55788,-2.514648,-0.350554,-1.09072,2.771619,-1.314414,1.120194,-0.85034,1.877458,1.203312,-2.230909,0.571377,-2.63279,0.802211,2.370225,0.966229,1.047316,0.789029,0.414414
Centum Electronics Ltd.,-6.674817,-3.585313,1.362893,0.984443,0.143164,-1.004866,-2.323802,-0.722165,2.520245,-0.863976,0.113116,-3.048389,1.753203,1.364355,0.97803,-0.225799,-4.630448,-1.382939,-2.632661,-1.160093,-1.999844,3.840749,0.18595,-0.652216,0.043044,2.660866,2.245405,0.559985,-0.267407,3.102601,2.499758,3.718682,-0.704462,-0.505129,-1.236631,0.333818,-0.048658,1.146548,0.720165,-0.362264,-1.721463,0.040411,0.772749,-2.080434,0.877329,-0.007577,-1.337737,3.149527,2.387468,2.528317,-1.38048,0.225225,0.835887,-3.878603,-0.228525,-2.097997,-0.146563,-4.404792,-0.497576,0.056818,-1.934704,-0.35759,1.835199,-0.412797,-3.736725,-4.408089,1.881919,0.119332,-0.343643,0.251319,-7.5,3.119902,-3.973384,1.0506,2.005485,2.376718,-7.246377,3.810012,2.212307,1.69326,0.907441,-3.702885,-0.333333,-1.021611,-1.350844,3.183828,-0.475297,-1.81717,1.788947,-3.323788,0.513347,0.739562,1.319239,-0.299606,-4.279891,2.180298,0.187813,-2.265337,-2.237813,0.404762,3.367496,1.94989,10.737463,2.261536,-0.631024,4.297811,3.367003,3.652263,1.280427,-0.695249,2.737335,1.186944,-2.254658,4.997822,-1.193035,-0.235046,-1.565351,5.026748,-4.916632,-0.862577,-0.823981,2.262496,0.289555,2.727191,5.825393,-1.621782,9.214734,1.723803,1.112301,1.070695,-3.607897,0.056467
Century Enka Ltd.,-3.779628,0.856007,1.707048,0.584624,-2.227723,0.584615,6.45768,0.381801,0.216853,-1.998262,-0.943693,-0.664231,0.55585,-2.5387,0.862069,-2.044561,-1.456195,0.397516,-0.403836,2.135611,0.173182,1.141018,0.135364,0.231147,1.342792,0.41423,1.92053,-1.430168,-3.325193,2.312819,0.106286,0.440606,-0.617957,-0.185248,-0.489446,0,-1.442531,4.105995,-0.837882,-4.670211,-0.731631,0.58718,3.574244,0.54853,0.135726,-1.378254,-2.359502,-0.347222,-0.191414,-0.273576,-2.927581,3.863513,-2.547877,-3.556565,1.987142,0.074878,-0.395034,2.168926,0.145864,1.980999,0.151844,-1.861069,0.625559,-0.378378,0.76902,-1.801075,1.482103,-0.138619,0.616765,0.363825,-1.267388,3.930131,-0.742942,1.280559,-1.653587,-3.971756,-5.19263,-1.372998,2.989365,-0.90475,2.668607,0.855278,-2.041217,1.889068,-1.252937,4.125286,-0.843616,5.945713,0.29107,-0.022442,-1.746085,1.180438,2.634257,-0.350877,6.799422,1.499086,-2.459558,0.354466,-0.380048,-0.57342,0.675602,-0.031612,-0.374971,-0.434732,0.360014,0.393169,-2.182374,0.702165,0.361596,1.492725,0.695733,1.205246,-0.603668,-0.202044,0.52432,-0.309413,-0.126437,1.790194,-1.175688,0.112024,1.78706,-2.672804,-0.387797,-1.209231,-2.650235,-0.852252,0.496084,-1.270802,-0.08009,3.203837,-3.704746,-2.237056
Century Extrusions Ltd.,-4,3.125,2.857143,0,0,8.571429,0,2.380952,0,-2.702703,-2.941176,8,-6.666667,3.846154,4.166667,3.846154,6.451613,3.333333,2.941176,0,-7.575758,-4.166667,-2.702703,0,0,0,-2.173913,-4,-2.040816,4.716981,-1.648352,5,-0.694444,-0.757576,-2.752294,0,-4.8,0,5.263158,-2.061856,-4.123711,2.020202,2.083333,4.395604,0.787402,-6.617647,-0.806452,2.105263,0,6.818182,4.504505,0,12.5,-13.286713,1.666667,1.503759,-0.617284,0,0,-1.666667,-2.631579,2.020202,0,14.583333,1.886792,-3.389831,0,0,0,-3.278689,-2.040816,9.677419,-1.923077,2.272727,-4.587156,1.265823,-3.658537,-2.898551,1.492537,-3.797468,0,0,2.380952,3.658537,0.990099,0.724638,-1.477833,4.83871,-2.525253,1.117318,-6.395349,1.807229,9.689922,-1.915709,2.475248,-2.358491,-1.769912,2.439024,-1.020408,-0.970874,0,2.202643,-2.666667,0.970874,-1.477833,-1.075269,-1.117318,3.773585,1.485149,-2.525253,0,0,-2.283105,-1.186944,-1.547988,0.286533,-0.265252,-1.298701,3.899083,0,1.851852,-1.595745,0.345679,4.966393,-0.074738,-0.165563,-1.585315,2.160761,0.206016,-0.746617,-6.909091,0.295508
Century Plyboards (India) Ltd.,-8.198758,3.122363,10,3.53082,0.277932,0.086133,8.366064,2.77025,3.823529,-2.700556,3.174603,-2.197572,-2.31891,3.588221,6.253384,-2.841836,-2.418072,-0.47954,1.862631,5.927764,-1.252549,-1.67708,0.3367,0.648012,1.237624,0.679432,2.275105,0.641437,-0.754631,2.036245,1.419878,-1.142546,2.680475,-1.876877,5.615368,0.855033,-0.038865,2.48062,-2.582354,-1.485066,0.577344,3.144394,1.583019,0.732251,0.473863,-1.017106,-0.813008,-0.80486,0.369515,0.341236,-0.317083,0.20008,0.926344,-5.048646,0.69025,-1.746971,0.480226,-1.125989,2.386051,3.349045,-3.23751,-0.437063,0.813008,2.102709,2.070004,-1.698055,0.091996,0.551684,-0.802965,0.352734,-2.152886,1.139471,-2.989239,-1.118133,-1.665279,0.626714,-5.601266,-1.066748,-1.427756,1.572407,-0.3421,0.284738,-0.874069,1.176284,3.965543,-3.222668,-0.442968,-1.388079,5.765955,1.274909,-1.125858,2.62709,0.622686,-1.479315,-1.762953,3.035098,-1.770801,6.950526,1.850237,-0.101411,0.022358,-2.003545,0.310273,-1.934551,0.214258,6.74354,-0.73616,2.08014,1.204351,-2.910168,4.089336,-0.287683,-0.021895,-0.766518,1.102671,1.208412,0.279293,-0.038195,-1.083689,2.228079,-0.148833,-0.467505,2.126664,-1.386373,0.22293,1.478142,0.568552,-1.071014,3.236857,2.112944,-4.177182,1.889911
Cera Sanitaryware Ltd.,3.820625,9.999575,-0.883246,1.447992,-1.260295,2.592,0.198252,1.300591,4.265444,1.889136,-0.304244,-0.734088,1.656904,5.682432,0.14587,0.887484,2.726208,1.514695,-2.829251,2.832444,0.493347,0.436318,1.609381,0.543956,2.963418,-1.535853,-0.95631,-1.780174,0.270845,0.61089,2.035545,2.088258,1.083231,-0.762673,-0.643956,1.659926,0.66657,4.402696,-1.906489,-1.094044,0.247206,2.603415,2.680952,2.642057,-0.256822,-1.726163,1.162336,0.743364,-1.551617,-1.678052,-0.25837,-1.386831,0.17189,-2.185178,3.971589,0.637554,0.550777,-2.03193,0.644325,12.01307,-1.491723,0.153229,-0.867686,-2.867682,-2.950774,-1.362297,4.018679,2.033837,2.154772,0.025844,3.18594,4.896644,0.018179,6.122263,-0.42349,0.718498,-4.210403,1.599091,0.372908,3.195442,-0.828875,-1.738656,-2.401032,-0.215795,0.323595,-1.141284,-0.304553,4.122337,-2.499341,-3.52391,-3.0798,2.279025,-1.253729,2.407161,2.71612,3.236757,-2.24644,-0.175864,-0.80289,3.923056,0.577569,-0.667111,3.338121,-2.94267,0.026893,-0.264152,2.297054,-0.938317,2.897511,0.237892,-1.416172,-1.315078,2.000923,0.295433,-0.477475,2.097948,-1.042251,0.361138,-1.034764,-1.285149,-0.3057,-0.504104,-0.82293,-1.628125,-2.605884,-0.41053,0.066164,1.144054,-1.274569,1.5248,-1.898529,-1.503956
Cerebra Integrated Technologies Ltd.,0,4.375,0,4.964539,-4.861111,0,0,0,1.06383,4.248366,-3.857567,-6.116208,-2.173913,0,0.458716,-5.423729,-1.056338,0,-2.307692,-0.208333,0.471698,6.043956,0.31348,-0.615385,6.937799,1.779359,0.369004,-1.544402,0,3.821656,3.382664,1.941748,-0.4329,-4.785894,2.583979,1.572739,8.551069,1.215067,0.09058,-1.491146,-0.348028,1.315789,-0.365854,-2.802803,-0.248139,0.723982,-1.267963,1.733577,-2.661871,4.971475,-1.237843,0.144718,-9.902067,-4.043546,2.964119,0.32,0.900901,-0.179856,-0.194175,0,-4.204753,-2.443609,-1.698514,1.797753,0.598802,2.444444,0.992556,-1.369863,0.21097,4.900459,-4.878049,-2.5,1.176471,4.909984,-0.177305,0.182482,-3.953871,0.347826,0.178253,-0.718133,0.295858,2.863436,0.660377,4.012036,2.535497,0.954198,-0.577558,6.092254,-0.82713,-2.415027,3.643337,-0.733048,0.690088,-0.816803,1.268358,0.190961,-2.135231,-5.259027,-2.158979,1.056338,-0.6,-3.268765,-4.840941,-0.269542,0.361011,4.716981,4.651163,-4.605263,0.680272,-1.503759,-1.652893,-1.538462,4.716981,-0.884956,3.676471,0.746269,-2,4.591837,-3.030303,-3.076923,0.628931,0,0,5,4.96063,-2.019386,4.911591,1.895206,-0.109051,0.559284,-5.035971,-4.52381
Chambal Fertilisers & Chemicals Ltd.,-2.055623,-6.646526,2.131439,0.263158,-1.936027,0.171821,0.570497,1.459293,0.413223,-2.340597,-5.442177,4.485692,-2.048558,-1.120897,-0.431779,0.499584,0.995851,-0.761421,-0.519031,0.477327,3.140496,1.760563,-3.392857,1.291513,-1.377634,-0.453515,2.677279,-0.77101,-0.146951,0.344531,1.746032,2.599513,-0.280702,-1.769372,-0.060569,3.58209,0.704225,4.108429,-4.477004,1.15758,-0.307272,3.18915,0.83668,2.365591,0.960265,2.821417,2.959121,-0.393224,-3.8121,-0.995899,-1.809524,-1.380007,-3.109416,-2.257336,-0.518852,2.958978,0.372503,3.65028,1.022038,-1.329002,-2.389937,0.584174,1.038661,1.25,0.519143,-3.300849,6.369029,-1.422899,0.961538,0.166067,-5.626256,3.779904,-1.408451,-1.889645,-0.907504,1.021385,-3.353956,1.773621,0.308452,5.594406,-1.958674,-0.481373,0.081934,1.41687,-0.956938,1.214147,-1.176471,1.70085,-0.465116,1.209316,3.196092,-0.068634,1.923325,0.081,2.454903,0.082988,-1.506835,0.62301,-2.419798,0.24895,1.184458,3.26491,3.111673,-0.538424,1.922129,7.902001,1.272358,1.929757,0.28085,0.053562,0.275837,0.818628,-1.644031,1.466007,2.431665,-0.250744,-2.110368,2.586689,1.797883,-0.581395,-0.53902,-2.383043,1.614035,0.251597,2.220476,0.799619,2.08993,3.473896,0.734169,2.044534,-7.142236,0.992977
